Record Number,Publication Info.,Call No.,Horizon checkouts,Old in-house uses,Checkout Date,Standard No.,Title,CNY
i11550132,"New York, NY : The Group, c1993-c2001.",006.605 C7483,0,,  -  -    ,1069-529X 1069-529X 1,"Computer graphics proceedings, annual conference series : SIGGRAPH ... conference proceedings / sponsored by the Association for Computing Machinery's Special Interest Group on Computer Graphics.",X
i11550144,"New York, NY : The Group, c1993-c2001.",006.605 C7483,5,,  -  -    ,1069-529X 1069-529X 1,"Computer graphics proceedings, annual conference series : SIGGRAPH ... conference proceedings / sponsored by the Association for Computing Machinery's Special Interest Group on Computer Graphics.",X
i11550156,"New York, NY : The Group, c1993-c2001.",006.605 C7483,6,,  -  -    ,1069-529X 1069-529X 1,"Computer graphics proceedings, annual conference series : SIGGRAPH ... conference proceedings / sponsored by the Association for Computing Machinery's Special Interest Group on Computer Graphics.",X
i11550685,"[U.S.A.] : QUE Macmillan : Produced by Against All Odds Productions, c1996.",004.678 A2,12,,  -  -    ,0789709252 : $49.99,24 hours in cyberspace : photographed on one day by 150 of the world's leading photojournalists / created by Rick Smolan and Jennifer Erwitt.,X
i1155132x,"New York : Monarch Press, c1977.",629.2222 P511,2,,  -  -    ,671187783,Monarch illustrated guide to basic car care / by A. M. Pettis.,ONLY PRATT
i11552104,"[New York, NY] : Costume Institute, Metropolitan Museum of Art, [1995]",016.391 M382,0,,  -  -    ,,"La derniere mode 1995 : a bibliography of fashion, etc. / by Richard Martin.",
i11552694,"New York, N.Y. : Dept. of City Planning",363.580974 N532P,1,,  -  -    ,,Proposed consolidated plan annual performance report.,
i11553923,"[Brooklyn, N.Y.] : The Garden, 1991.",635.94 G218,7,,  -  -    ,094535262X,"Gardener's world of bulbs / Judy Glattstein, guest editor ... and the editorial committee of the Brooklyn Botanic Garden.",ONLY PRATT
i11553996,"Philadelphia, Lea & Febiger, 1948.",611 G779A25,10,,  -  -    ,,Anatomy of the human body.,
i11554010,"New York : Random House, c1976.",635.965 E92,1,,  -  -    ,0394496892 : $8.95. 0394731166 pbk.,New plants from old : pruning and propagating for the indoor gardener / Charles M. Evans ; ill. by Lauren Jarrett.,ONLY PRATT
i11555208,"Baltimore, Md. : Black Classic Press, 1993.",326.0973 W178,0,,  -  -    ,933121385,"David Walker's appeal, in four articles : together with a preamble, to the coloured citizens of the world, but in particular, and very expressly, to those of the United States of America : third and last edition, revised and published by David Walker, 1830 / with an introduction by James Turner.",
i11555828,"London : E & F Spon, c1998.",690.12 B872,1,1,  -  -    ,419221700,Cladding of buildings / Alan Brookes.,
i11558362,"New York, Pathfinder Press [1970]",335.3 D288,0,,  -  -    ,,Eugene V. Debs speaks. Edited by Jean Y. Tussey. With an introd. by James P. Cannon.,
i11558374,"Garden City, N.Y., Doubleday, 1967.",335.82 R421,,,  -  -    ,,The Wobblies; the story of syndicalism in the United States.,
i11558386,"New York, Harper & Row [1970]",362.5 G536,2,,  -  -    ,,Uptown; poor whites in Chicago [by] Todd Gitlin and Nanci Hollander. Photos. by the authors.,
i11560186,"New York McGraw-Hill, 1958.",330.82 S193,0,,  -  -    ,,Readings in economics.,
i11560472,"New York, N.Y. : Paragon House, 1991.",199.6 A258,0,,  -  -    ,1557783098 : $13.95,African philosophy : the essential readings / Tsenay Serequeberhan [editor].,X
i11560502,"London ; New York : Zed Books ; New York : Distributed exclusively in the USA by St. Martin's Press, 1998.",306.4096 B983,5,,  -  -    ,1856495396 (hardcover);185649540X (pbk.),The anatomy of power : European constructions of the African body / Alexander Butchart.,X
i11560745,"New York, N.Y. : ACM Press ; Reading, Mass. : Addison Wesley, c1998.",364.168 I61,5,,  -  -    ,0201308207 (pbk. : alk. paper),"Internet besieged : countering cyberspace scofflaws / [edited by] Dorothy E. Denning, Peter J. Denning.",X
i11560782,"Westport, Conn. : Greenwood Press, 1997.",174.909 W387,5,,  -  -    ,0313293627 (alk. paper),Computer and information ethics / John Weckert and Douglas Adeney.,X
i11560812,"[Washington, D.C.] : American Council on Education ; Phoenix, Ariz. : Oryx Press, c1997.",362.4 C973,2,,  -  -    ,0897749928 (alk. paper),"Information access and adaptive technology / Carmela Cunningham, Norman Coombs.",X
i11560836,"Boston, Mass. : Harvard Business School Press, c1997.",303.4833 H791,2,,  -  -    ,0875848079 (alk. paper),"Competing in the third wave : the ten key management issues of the information age / Jeremy Hope, Tony Hope.",X
i11561282,"Greenwich, Conn. : Ablex Pub. Corp., c1997.",001.4 R432,1,,  -  -    ,1567503403;1567503411 (pbk.),"Research misconduct : issues, implications, and strategies / Ellen Altman, Peter Hernon, editors.",X
i11561300,"Ames : Iowa State University Press, 1988.",519.5 O85,0,,  -  -    ,081381569X,"Statistics in research : basic concepts and techniques for research workers / Bernard Ostle, Linda C. Malone.",X
i11563667,"Berkeley, CA : Peachpit Press, c1998.",070.50285 Q1WE,21,,  -  -    ,201696231,QuarkXPress 4 for Macintosh / Elaine Weinmann.,X
i11563679,"Berkeley, CA : Peachpit Press, c1998.",070.50285 Q1WE,9,,  -  -    ,201696231,QuarkXPress 4 for Macintosh / Elaine Weinmann.,X
i11564106,"New Haven, Conn. : Yale University Press, c1992.",303.484 F935,2,,  -  -    ,0300054858 (cloth : alk. paper);0300054866 (pbk. : alk. paper),Frontiers in social movement theory / edited by Aldon D. Morris and Carol McClurg Mueller.,X
i1156412x,"New York : Columbia University Press, c1992-<c1996 >",335.43092 G747,5,1,  -  -    ,0231060823 (v. 1 : acid-free paper);0231105924 (v. 2 : acid-free paper),Prison notebooks / Antonio Gramsci ; edited with introduction by Joseph A. Buttigieg ; translated by Joseph A. Buttigieg and Antonio Callari.,X
i11564581,"Denver, Colo. : Sogo Way, c1997.",385.092 S682H,0,,  -  -    ,965958000,"Old Man Thunder, father of the bullet train / Bill Hosokawa.",X
i1156460x,"New York : Times Books, c1993.",323.32 S529,0,,  -  -    ,0812919645 : $25.00 ($32.50 Can.),No pity : people with disabilities forging a new civil rights movement / Joseph P. Shapiro.,X
i1156491x,"Upper Saddle River, N.J. : Prentice Hall, c1998.",624.171 S524E,25,,  -  -    ,013348954X,Elementary structures for architects and builders / Ronald E. Shaeffer.,ONLY PRATT
i11565366,"Columbus, Ohio : Greyden Press, c1994.",363.69 T983,0,,  -  -    ,157074114X,Issues of historic preservation / Norman Tyler.,ONLY PRATT
i11565676,"London ; San Franciso, Calif. : Pandora, 1996.",391.003 F831,5,,  -  -    ,0044409869 (pbk) : L.9.99 : Formerly CIP,Franklin on fashion / by Caryn Franklin ; with photographs by Niall McInerney.,ONLY PRATT
i11565718,"Cambridge [Cambridgeshire] ; New York : Cambridge University Press, 1986.",307.760973 R813,1,,  -  -    ,521303192,The limits of power : great fires and the process of city growth in America / Christine Meisner Rosen.,X
i11567909,"London ; New York : Routledge, 1991.",305.42 R286,1,,  -  -    ,041504698X;0415046998 (pbk.),A Reader in feminist knowledge / edited by Sneja Gunew.,X
i11568963,"Cambridge [Mass.] : O'Reilly, c1997.",005.133 J41Z,0,,  -  -    ,1565922409,Java AWT reference / John Zukowski.,
i11569050,"Cambridge [England] ; Sebastopol, CA : O'Reilly, 1997.",652.5 M626LE,0,,  -  -    ,1565923081 (alk. paper),"Word 97 annoyances / Woody Leonhard, Lee Hudspeth, and T.J. Lee.",X
i11569074,"Cambridge ; Sebastopol, CA : O'Reilly, 1998.",070.50285 Q1O,14,,  -  -    ,1565923995 (pbk.) : $19.95 ($28.95 Can.);3692092399;7815695923997 90000,QuarkXPress in a nutshell : a desktop reference / Donnie O'Quinn.,ONLY PRATT
i11569207,"Washington, DC : National Trust for Historic Preservation, c1996.",363.69 B379,2,,  -  -    ,891333568,"Smart states, better communities : how state governments can help citizens preserve their communities / by Constance E. Beaumont ; with a preface by Richard Moe.",ONLY PRATT
i11569591,"Boston, Mass. : Little, Brown, c1998.",362.19699 T569,1,,  -  -    ,316776742,No time to die / by Liz Tilberis with Aimee Lee Ball.,ONLY PRATT
i11570994,"London, The Religious Tract Society, 1925.",091 B152,0,,  -  -    ,836957245,"Egyptian papyri and papyrus-hunting, by James Baikie ... with thirty-two illustrations of which four in colour are by Constance N. Baikie ...",
i11572292,"Boston : Allyn and Bacon, c1998.",378.12 B152,0,1,  -  -    ,205266541,"Successful college teaching : problem-solving strategies of distinguished professors / Sharon A. Baiocco, Jamie N. DeWaters.",X
i11572322,"Boston : Allyn and Bacon, c1997.",378.73 H397,0,,  -  -    ,205195466,"Emblems of quality in higher education : developing and sustaining high-quality programs / Jennifer Grant Haworth, Clifton F. Conrad.",X
i11572346,"Boston : Allyn and Bacon, c1997.",370.1934 S518,0,,  -  -    ,205167128,"Sexual harassment on campus : a guide for administrators, faculty, and students / Bernice R. Sandler, Robert J. Shoop, editors ; [contributors, Carolyn S. Bratt ... et al.].",X
i11572358,"Princeton, N.J. : Princeton University Press, c1998.",378.161 B786,2,1,  -  -    ,0691002746 (cloth : alk. paper),The shape of the river : long-term consequences of considering race in college and university admissions / William G. Bowen and Derek Bok ; in collaboration with James L. Shulman ... [et al.].,X
i11572802,"West Nyack, N.Y. : Parker Pub. Co., c1976.",651.75 C919,6,,  -  -    ,131574388,Complete book of model business letters / Martha W. Cresci.,X
i1157317x,"Princeton, N.J. : Princeton University Press, c1996.",331.48 C675,0,,  -  -    ,0691034478 (alk. paper),"The politics of women's work : the Paris garment trades, 1750-1915 / Judith G. Coffin.",X
i11574100,"New York : Fairchild Publications, c1996.",658.8 D685,1,,  -  -    ,1563670526,Merchandise buying and management / John Donnellan.,ONLY PRATT
i11575219,"Cambridge ; Sebastopol [Calif.] : O'Reilly, 1998.",005.43 U58G,0,1,  -  -    ,1565920015,"UNIX in a nutshell : a desktop quick reference for System V Release 4 and Solaris 2.0 / Daniel Gilly and the staff of O'Reilly & Associates, Inc.",ONLY PRATT
i11577721,"London : Sampson Low, Marston & Co.",629.1 J33,12,1,  -  -    ,0075-3017 0075-3017 2,Jane's all the world's aircraft.,
i11577733,"London : Sampson Low, Marston & Co.",629.1 J33,5,,  -  -    ,0075-3017 0075-3017 2,Jane's all the world's aircraft.,
i11577745,"London : Sampson Low, Marston & Co.",629.1 J33,13,,  -  -    ,0075-3017 0075-3017 2,Jane's all the world's aircraft.,
i11578464,"Cambridge, Mass. : MIT Press, c1999.",006.6 H496,3,1,  -  -    ,0262082691 (alk. paper),"On line and on paper : visual representations, visual culture, and computer graphics in design engineering / Kathryn Henderson.",
i11579171,"Oxford : Clarendon Press ; Oxford ; New York : Oxford University Press, 1992.",327.0904 D576,2,,  -  -    ,0198273517 (cloth) : L.40.00;0198273509 (paper) : L.10.95,Dilemmas of world politics : international issues in a changing world / edited by John Baylis and N.J. Rengger.,X
i1157981x,"Upper Saddle River, N.J. : Prentice Hall Regents, c1994.",428.24 D621G,2,1,  -  -    ,0132989034 : $10.25,Graded exercises in English / Robert J. Dixson.,ONLY PRATT
i11580008,"Berkeley : Peachpit Press, c1998.",070.50285 Q1BLA,17,,  -  -    ,201696959,The QuarkXPress 4 book : for Macintosh and Windows / by David Blatner.,X
i11580069,"New York : Simon and Schuster, c1994.",641.563 M825,17,,  -  -    ,0671879545;0671679929 (pbk.),Moosewood Restaurant cooks at home : fast and easy recipes for any day / the Moosewood Collective.,ONLY PRATT
i11580446,"New York : Vintage Books, 1995.",337 E64,1,,  -  -    ,679764402,A beginner's guide to the world economy : seventy-seven basic economic concepts that will change the way you see the world / Randy Charles Epping.,X
i11580501,"Minneapolis : University of Minnesota Press, c1994.",331.137 A769,6,,  -  -    ,0816621934 (hc : acid-free paper);0816621942 (pb : acid-free paper),The jobless future : sci-tech and the dogma of work / Stanley Aronowitz and William DiFazio.,
i11580549,"London ; New York : Routledge, 1993.",305.42091 M899,0,,  -  -    ,0415056209;0415056217 (pbk.),"Gender planning and development : theory, practice, and training / Caroline O.N. Moser.",
i11580550,"New York : Routledge, 1997.",303.484 K17,2,,  -  -    ,0415916623 (cl : alk. paper);0415916631 (pb : alk. paper),Crazy for democracy : women in grassroots movements / Temma Kaplan.,X
i11580999,"Switzerland : RotoVision SA ; New York, NY : Distributed by Watson-Guptill Publications, c1997.",658.823 M847,11,,  -  -    ,2880462622,Packaging design / Conway Lloyd Morgan.,X
i11583058,"London, Thames and Hudson (1959)",270.1 B199,1,,  -  -    ,,The kingdoms of Christ; the story of the early church.,
i11585055,"Boston : Little, Brown, c1990.",422 T458,2,,  -  -    ,0316840998 : $17.95 ($22.95 Can.);9780316840996,"Et cetera, et cetera : notes of a word-watcher / by Lewis Thomas.",X
i11585559,"Cambridge, Mass. : MIT Press, c1997.",384.33 C778,1,,  -  -    ,0262112302 (hc : alk. paper);0262611368 (pbk : alk. paper),Coordinating the Internet / edited by Brian Kahin and James H. Keller.,
i11585584,"Englewood, Colo. : Libraries Unlimited, 1998.",025.1978 E93,0,,  -  -    ,1563080850,Evaluating the school library media center : analysis techniques and research practices / Nancy Everhart.,ONLY PRATT
i11585742,"New York, NY : HarperCollins, c1996.",082 T768,0,,  -  -    ,60174013,"Crazy quilt : remarkable comic confusions including sinister dishes and weird arrangements, high life, bureaucracy gone mad, antilogies, and other threats to public order / by John Train ; illustrated by Pierre Le-Tan.",ONLY PRATT
i11586424,"San Diego : Academic Press, c1998.",001.4 M482,1,,  -  -    ,0124874150 (acid-free paper),Communicating research / A.J. Meadows.,ONLY PRATT
i11586473,"New York ; W. Morrow, c1999.",381.45 B261L,1,,  -  -    ,688155022,"The rise and fall of the house of Barneys : a family tale of chutzpah, glory, and greed / Joshua Levine.",X
i11586771,"New York : Neal-Schuman, c1999.",021.65 I615SM,2,,  -  -    ,1555703453,Neal-Schuman Internet policy handbook for libraries / Mark Smith.,X
i11586801,"Chicago : Association of College & Research Libraries, 1999.",021.7 T475F,0,,  -  -    ,0838980023 (alk. paper),"Friends of college libraries / compiled by Ronelle K.H. Thompson, Ann M. Smith.",X
i11587878,"Foster City, CA : IDG Books Worldwide, c1996.",652.5 M626GO,2,,  -  -    ,076450052X,Word 97 for Windows for dummies / by Dan Gookin.,ONLY PRATT
i1158838x,"New York : Anchor Books : Doubleday, 1996, c1995.",303.4833 S875S,1,1,  -  -    ,385419945,Silicon snake oil : second thoughts on the information highway / Clifford Stoll.,
i11595966,"New York : McGraw-Hill, c1995.",621.31 D121,2,,  -  -    ,0070150788 (alk. paper),Electrical systems for architects / Aly S. Dadras.,X
